Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
23977,42191.9,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
23978,33877.25,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
23979,51238.95,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
23980,43522.7,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
23981,74033.75,28800s (~8 hours),25200s (~7 hours),9000s (~2.5 hours)
23982,59157.45,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
23983,57664.55,25200s (~7 hours),23400s (~6.5 hours),9000s (~2.5 hours)
23984,59781.45,25200s (~7 hours),23400s (~6.5 hours),10800s (~3 hours)
23985,40971.75,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
23986,29870.05,25200s (~7 hours),16200s (~4.5 hours),3600s (~1 hours)
23987,41801.7,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
23988,50243.35,21600s (~6 hours),16200s (~4.5 hours),10800s (~3 hours)
23989,38526.15,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
23990,41662.4,19800s (~5.5 hours),12600s (~3.5 hours),9000s (~2.5 hours)
23991,58106.9,27000s (~7.5 hours),23400s (~6.5 hours),10800s (~3 hours)
23992,49995,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
23993,53799.4,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
23994,53493.85,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
23995,37439.95,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
23996,30784.2,21600s (~6 hours),16200s (~4.5 hours),1800s (~30 minutes)
23997,48261.95,18000s (~5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
23998,35975.95,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
23999,55772.15,27000s (~7.5 hours),25200s (~7 hours),5400s (~1.5 hours)
24000,40631.9,23400s (~6.5 hours),21600s (~6 hours),5400s (~1.5 hours)
24001,47078.95,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
24002,52256.5,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
24003,35199.75,23400s (~6.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
24004,50709.75,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24005,32086.8,18000s (~5 hours),12600s (~3.5 hours),7200s (~2 hours)
24006,36696.2,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
24007,50210.95,21600s (~6 hours),18000s (~5 hours),10800s (~3 hours)
24008,49719.3,27000s (~7.5 hours),21600s (~6 hours),9000s (~2.5 hours)
24009,44494.45,30600s (~8.5 hours),27000s (~7.5 hours),3600s (~1 hours)
24010,32908.75,25200s (~7 hours),21600s (~6 hours),1800s (~30 minutes)
24011,44328.7,19800s (~5.5 hours),14400s (~4 hours),10800s (~3 hours)
24012,37734.5,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
24013,48694.65,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24014,67233.55,25200s (~7 hours),25200s (~7 hours),10800s (~3 hours)
24015,41089.5,23400s (~6.5 hours),21600s (~6 hours),5400s (~1.5 hours)
24016,33367.75,23400s (~6.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
24017,38934.8,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
24018,44199.35,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
24019,44566.75,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
24020,46262.04999999999,25200s (~7 hours),18000s (~5 hours),9000s (~2.5 hours)
24021,64732.35,23400s (~6.5 hours),19800s (~5.5 hours),10800s (~3 hours)
24022,59911.35,27000s (~7.5 hours),25200s (~7 hours),9000s (~2.5 hours)
24023,30171.95,19800s (~5.5 hours),12600s (~3.5 hours),5400s (~1.5 hours)
24024,57333.4,19800s (~5.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24025,44261.85,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
24026,41691.7,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
24027,69707.3,28800s (~8 hours),23400s (~6.5 hours),9000s (~2.5 hours)
24028,38628.9,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
24029,41954.45,23400s (~6.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
24030,44450.8,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
24031,36982.2,28800s (~8 hours),18000s (~5 hours),7200s (~2 hours)
24032,49909.15,27000s (~7.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24033,30247.5,21600s (~6 hours),14400s (~4 hours),5400s (~1.5 hours)
24034,64457.45,23400s (~6.5 hours),21600s (~6 hours),10800s (~3 hours)
24035,70112.25,25200s (~7 hours),23400s (~6.5 hours),5400s (~1.5 hours)
24036,46400.4,21600s (~6 hours),21600s (~6 hours),7200s (~2 hours)
24037,68398.6,25200s (~7 hours),23400s (~6.5 hours),10800s (~3 hours)
24038,50767.4,23400s (~6.5 hours),19800s (~5.5 hours),10800s (~3 hours)
24039,60108.35,25200s (~7 hours),21600s (~6 hours),10800s (~3 hours)
24040,58000.15,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24041,40822.5,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
24042,38862.45,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
24043,65797.7,23400s (~6.5 hours),18000s (~5 hours),12600s (~3.5 hours)
24044,37165.1,27000s (~7.5 hours),18000s (~5 hours),5400s (~1.5 hours)
24045,37426.2,23400s (~6.5 hours),14400s (~4 hours),5400s (~1.5 hours)
24046,50717.6,27000s (~7.5 hours),18000s (~5 hours),9000s (~2.5 hours)
24047,25956.3,19800s (~5.5 hours),16200s (~4.5 hours),3600s (~1 hours)
24048,64561.35,23400s (~6.5 hours),19800s (~5.5 hours),10800s (~3 hours)
24049,43627.35,23400s (~6.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
24050,38519.7,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
24051,49865.65,28800s (~8 hours),21600s (~6 hours),7200s (~2 hours)
24052,49383.25,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
24053,38971.2,21600s (~6 hours),14400s (~4 hours),7200s (~2 hours)
24054,46808.6,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
24055,36336.95,23400s (~6.5 hours),19800s (~5.5 hours),1800s (~30 minutes)
24056,72464.15,25200s (~7 hours),25200s (~7 hours),10800s (~3 hours)
24057,52484.75,19800s (~5.5 hours),19800s (~5.5 hours),12600s (~3.5 hours)
24058,40992.1,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
24059,52648.6,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
24060,66710.65,21600s (~6 hours),16200s (~4.5 hours),14400s (~4 hours)
24061,42582.75,30600s (~8.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
24062,33969.15,21600s (~6 hours),14400s (~4 hours),7200s (~2 hours)
24063,57427.15,25200s (~7 hours),23400s (~6.5 hours),9000s (~2.5 hours)
24064,26602.3,16200s (~4.5 hours),10800s (~3 hours),5400s (~1.5 hours)
24065,49457.8,25200s (~7 hours),19800s (~5.5 hours),10800s (~3 hours)
24066,34633.7,23400s (~6.5 hours),18000s (~5 hours),3600s (~1 hours)
24067,37955.29999999999,27000s (~7.5 hours),18000s (~5 hours),5400s (~1.5 hours)
24068,37553.1,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
24069,52309.9,27000s (~7.5 hours),19800s (~5.5 hours),7200s (~2 hours)
24070,39106.95,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
24071,42377.95,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
24072,76735.3,28800s (~8 hours),28800s (~8 hours),9000s (~2.5 hours)
24073,42584.9,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24074,39585.4,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
24075,60405.85,28800s (~8 hours),18000s (~5 hours),10800s (~3 hours)
24076,36333.3,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
24077,36012.55,23400s (~6.5 hours),21600s (~6 hours),5400s (~1.5 hours)
24078,39274.2,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
24079,61330.5,21600s (~6 hours),19800s (~5.5 hours),10800s (~3 hours)
24080,55559.65,19800s (~5.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
24081,65438.1,25200s (~7 hours),21600s (~6 hours),10800s (~3 hours)
24082,40292.85,23400s (~6.5 hours),21600s (~6 hours),5400s (~1.5 hours)
24083,67396.3,27000s (~7.5 hours),23400s (~6.5 hours),10800s (~3 hours)
24084,64884.3,27000s (~7.5 hours),19800s (~5.5 hours),12600s (~3.5 hours)
24085,41602.8,25200s (~7 hours),21600s (~6 hours),3600s (~1 hours)
24086,40437.95000000001,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
24087,39294.5,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
24088,36224.45,18000s (~5 hours),16200s (~4.5 hours),7200s (~2 hours)
24089,39489.9,21600s (~6 hours),19800s (~5.5 hours),3600s (~1 hours)
24090,39347.85,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
24091,50316.4,19800s (~5.5 hours),18000s (~5 hours),10800s (~3 hours)
24092,35929.35,21600s (~6 hours),14400s (~4 hours),7200s (~2 hours)
24093,54172.85,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
24094,63904.75,28800s (~8 hours),27000s (~7.5 hours),9000s (~2.5 hours)
24095,63381.7,25200s (~7 hours),19800s (~5.5 hours),10800s (~3 hours)
24096,51592.8,27000s (~7.5 hours),18000s (~5 hours),9000s (~2.5 hours)
24097,42900,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
24098,44959.1,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
24099,51667.6,30600s (~8.5 hours),21600s (~6 hours),9000s (~2.5 hours)
24100,36755.65,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
24101,53081.9,23400s (~6.5 hours),19800s (~5.5 hours),10800s (~3 hours)
24102,63015.9,23400s (~6.5 hours),19800s (~5.5 hours),10800s (~3 hours)
24103,39234.7,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
24104,54876.79999999999,30600s (~8.5 hours),25200s (~7 hours),5400s (~1.5 hours)
24105,48537.65,21600s (~6 hours),18000s (~5 hours),3600s (~1 hours)
24106,52791.9,32400s (~9 hours),23400s (~6.5 hours),9000s (~2.5 hours)
24107,49059.45,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
24108,40054.45,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
24109,42986.15,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
24110,64577.79999999999,23400s (~6.5 hours),23400s (~6.5 hours),10800s (~3 hours)
24111,50389.4,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
24112,61108,28800s (~8 hours),18000s (~5 hours),10800s (~3 hours)
24113,32736.05,19800s (~5.5 hours),12600s (~3.5 hours),5400s (~1.5 hours)
24114,40447.4,28800s (~8 hours),23400s (~6.5 hours),3600s (~1 hours)
24115,35368.55,18000s (~5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
24116,59232.85,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24117,57249.9,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24118,49879.4,19800s (~5.5 hours),16200s (~4.5 hours),10800s (~3 hours)
24119,37319.7,27000s (~7.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
24120,46209.85,27000s (~7.5 hours),21600s (~6 hours),3600s (~1 hours)
24121,64645.25,25200s (~7 hours),19800s (~5.5 hours),14400s (~4 hours)
24122,53973.95,21600s (~6 hours),19800s (~5.5 hours),10800s (~3 hours)
24123,85495.5,25200s (~7 hours),23400s (~6.5 hours),12600s (~3.5 hours)
24124,55062.25,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
24125,63307.79999999999,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
24126,34529.95,21600s (~6 hours),18000s (~5 hours),3600s (~1 hours)
24127,63134.75,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
24128,40627,28800s (~8 hours),23400s (~6.5 hours),5400s (~1.5 hours)
24129,60149.15,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
24130,59280.65,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
24131,50568.29999999999,28800s (~8 hours),27000s (~7.5 hours),9000s (~2.5 hours)
24132,57421.5,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
24133,37995.2,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
24134,31128,23400s (~6.5 hours),18000s (~5 hours),3600s (~1 hours)
24135,58689.1,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
24136,46574.7,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
24137,49893.7,23400s (~6.5 hours),21600s (~6 hours),7200s (~2 hours)
24138,38810,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
24139,40979.2,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
24140,61032.15,28800s (~8 hours),21600s (~6 hours),10800s (~3 hours)
24141,38471.8,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
24142,54916.29999999999,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24143,57837.6,27000s (~7.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
24144,46004.25,25200s (~7 hours),25200s (~7 hours),5400s (~1.5 hours)
24145,58659.04999999999,32400s (~9 hours),28800s (~8 hours),9000s (~2.5 hours)
24146,38730,27000s (~7.5 hours),19800s (~5.5 hours),3600s (~1 hours)
24147,43313.1,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
24148,58271,21600s (~6 hours),21600s (~6 hours),7200s (~2 hours)
24149,41247.8,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
24150,46185.95,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24151,52754.3,21600s (~6 hours),21600s (~6 hours),10800s (~3 hours)
24152,66209.25,27000s (~7.5 hours),21600s (~6 hours),9000s (~2.5 hours)
24153,57858.55,27000s (~7.5 hours),23400s (~6.5 hours),5400s (~1.5 hours)
24154,46799.2,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24155,29356.05,16200s (~4.5 hours),12600s (~3.5 hours),5400s (~1.5 hours)
24156,37970.9,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
24157,59183,27000s (~7.5 hours),23400s (~6.5 hours),10800s (~3 hours)
24158,53071.95,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
24159,49415.75,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
24160,57214.9,23400s (~6.5 hours),21600s (~6 hours),7200s (~2 hours)
24161,66274.1,30600s (~8.5 hours),19800s (~5.5 hours),12600s (~3.5 hours)
24162,43536.3,25200s (~7 hours),19800s (~5.5 hours),3600s (~1 hours)
24163,50256.45,21600s (~6 hours),14400s (~4 hours),9000s (~2.5 hours)
24164,40177.85,23400s (~6.5 hours),21600s (~6 hours),5400s (~1.5 hours)
24165,47643.05,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24166,39649.25,23400s (~6.5 hours),23400s (~6.5 hours),3600s (~1 hours)
24167,61681.65,25200s (~7 hours),21600s (~6 hours),10800s (~3 hours)
24168,52973.25,30600s (~8.5 hours),23400s (~6.5 hours),5400s (~1.5 hours)
24169,49693.75,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
24170,64671.15,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24171,39872.85,23400s (~6.5 hours),16200s (~4.5 hours),7200s (~2 hours)
24172,40147.15,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
24173,62759.65,25200s (~7 hours),25200s (~7 hours),10800s (~3 hours)
24174,41936.65,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
24175,61995.5,25200s (~7 hours),23400s (~6.5 hours),12600s (~3.5 hours)
24176,56506.8,23400s (~6.5 hours),18000s (~5 hours),10800s (~3 hours)
24177,33419.75,25200s (~7 hours),19800s (~5.5 hours),3600s (~1 hours)
24178,44721.05,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24179,35174.05,18000s (~5 hours),14400s (~4 hours),5400s (~1.5 hours)
24180,46044.45,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
24181,56179.1,23400s (~6.5 hours),18000s (~5 hours),12600s (~3.5 hours)
24182,46691.2,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
24183,33490.1,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
24184,31641.4,25200s (~7 hours),14400s (~4 hours),3600s (~1 hours)
24185,37079.6,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
24186,55346.45,23400s (~6.5 hours),21600s (~6 hours),10800s (~3 hours)
24187,47774.9,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
24188,45622.75,25200s (~7 hours),18000s (~5 hours),9000s (~2.5 hours)
24189,64958.45,28800s (~8 hours),23400s (~6.5 hours),9000s (~2.5 hours)
24190,44691.9,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
24191,42573.95,19800s (~5.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24192,34279.25,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
24193,43456.65,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
24194,50731.95,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24195,59147.54999999999,21600s (~6 hours),18000s (~5 hours),10800s (~3 hours)
24196,43048.54999999999,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
24197,44004.5,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
24198,50084.45,23400s (~6.5 hours),21600s (~6 hours),9000s (~2.5 hours)
24199,65243.15,23400s (~6.5 hours),21600s (~6 hours),12600s (~3.5 hours)
24200,63642.6,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
24201,52930.25,27000s (~7.5 hours),23400s (~6.5 hours),10800s (~3 hours)
24202,51449.1,23400s (~6.5 hours),23400s (~6.5 hours),7200s (~2 hours)
24203,37034.75,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
24204,46279.3,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
24205,77892.84999999998,27000s (~7.5 hours),23400s (~6.5 hours),10800s (~3 hours)
24206,23670.95,19800s (~5.5 hours),14400s (~4 hours),1800s (~30 minutes)
24207,35167.25,25200s (~7 hours),16200s (~4.5 hours),7200s (~2 hours)
24208,45847.95,23400s (~6.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
24209,27127.899999999994,18000s (~5 hours),14400s (~4 hours),3600s (~1 hours)
24210,30763.7,23400s (~6.5 hours),14400s (~4 hours),5400s (~1.5 hours)
24211,77616.55,28800s (~8 hours),27000s (~7.5 hours),9000s (~2.5 hours)
24212,54214.75,28800s (~8 hours),27000s (~7.5 hours),7200s (~2 hours)
24213,31208.55,18000s (~5 hours),14400s (~4 hours),7200s (~2 hours)
24214,74072.3,25200s (~7 hours),19800s (~5.5 hours),10800s (~3 hours)
24215,56677.15,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
24216,56943.6,21600s (~6 hours),19800s (~5.5 hours),12600s (~3.5 hours)
24217,47691.35,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
24218,70274.6,27000s (~7.5 hours),23400s (~6.5 hours),10800s (~3 hours)
24219,60742.1,19800s (~5.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24220,59078.15,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
24221,32926.05,27000s (~7.5 hours),18000s (~5 hours),3600s (~1 hours)
24222,82659.8,30600s (~8.5 hours),27000s (~7.5 hours),12600s (~3.5 hours)
24223,58314.79999999999,18000s (~5 hours),16200s (~4.5 hours),10800s (~3 hours)
24224,61468.6,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
24225,62319.15,25200s (~7 hours),23400s (~6.5 hours),7200s (~2 hours)
24226,42449.9,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
24227,48945.85,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
24228,53676.35,27000s (~7.5 hours),19800s (~5.5 hours),10800s (~3 hours)
24229,45789.9,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
24230,35914.2,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
24231,58464.2,28800s (~8 hours),27000s (~7.5 hours),5400s (~1.5 hours)
24232,38722.65,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
24233,51509.9,25200s (~7 hours),18000s (~5 hours),10800s (~3 hours)
24234,50716.25,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
24235,60677.95,28800s (~8 hours),23400s (~6.5 hours),10800s (~3 hours)
24236,56155.45,27000s (~7.5 hours),25200s (~7 hours),3600s (~1 hours)
24237,62228.95,23400s (~6.5 hours),19800s (~5.5 hours),10800s (~3 hours)
24238,40602.35,28800s (~8 hours),21600s (~6 hours),1800s (~30 minutes)
24239,39615.45,16200s (~4.5 hours),14400s (~4 hours),3600s (~1 hours)
24240,68228.95,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
24241,28955.4,19800s (~5.5 hours),16200s (~4.5 hours),3600s (~1 hours)
24242,46204.85,27000s (~7.5 hours),23400s (~6.5 hours),5400s (~1.5 hours)
24243,42428.9,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
24244,56603.4,28800s (~8 hours),25200s (~7 hours),7200s (~2 hours)
24245,33735.95,16200s (~4.5 hours),12600s (~3.5 hours),7200s (~2 hours)
24246,57831.649999999994,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
24247,36265.35,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
24248,36685.75,23400s (~6.5 hours),21600s (~6 hours),5400s (~1.5 hours)
24249,45438.3,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
24250,55341,27000s (~7.5 hours),19800s (~5.5 hours),10800s (~3 hours)
24251,33678.95,27000s (~7.5 hours),14400s (~4 hours),3600s (~1 hours)
24252,37712.3,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
24253,46073.65,27000s (~7.5 hours),19800s (~5.5 hours),7200s (~2 hours)
24254,47559.2,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
24255,50422.25,28800s (~8 hours),23400s (~6.5 hours),9000s (~2.5 hours)
24256,47768.6,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
24257,52425,25200s (~7 hours),23400s (~6.5 hours),5400s (~1.5 hours)
24258,31160.55,19800s (~5.5 hours),18000s (~5 hours),5400s (~1.5 hours)
24259,61582.35,25200s (~7 hours),18000s (~5 hours),10800s (~3 hours)
24260,40933.54999999999,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
24261,59157.9,25200s (~7 hours),25200s (~7 hours),9000s (~2.5 hours)
24262,24402.2,27000s (~7.5 hours),18000s (~5 hours),0s
24263,42481.2,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
24264,65945.2,23400s (~6.5 hours),19800s (~5.5 hours),10800s (~3 hours)
24265,51781.04999999999,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
24266,57518.35,21600s (~6 hours),21600s (~6 hours),7200s (~2 hours)
24267,48598.45,19800s (~5.5 hours),18000s (~5 hours),5400s (~1.5 hours)
24268,42628.65,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
24269,39561.85,27000s (~7.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
24270,30625.55,27000s (~7.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
24271,63595.6,28800s (~8 hours),23400s (~6.5 hours),9000s (~2.5 hours)
24272,54488.9,23400s (~6.5 hours),23400s (~6.5 hours),5400s (~1.5 hours)
24273,42905.7,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
24274,44179.35,19800s (~5.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
24275,72620.75,28800s (~8 hours),23400s (~6.5 hours),7200s (~2 hours)
24276,56476.35,30600s (~8.5 hours),27000s (~7.5 hours),9000s (~2.5 hours)
24277,55924.7,23400s (~6.5 hours),18000s (~5 hours),10800s (~3 hours)
24278,47121.6,27000s (~7.5 hours),19800s (~5.5 hours),7200s (~2 hours)
24279,56971.7,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
24280,62701.65,21600s (~6 hours),16200s (~4.5 hours),10800s (~3 hours)
24281,66246,27000s (~7.5 hours),25200s (~7 hours),9000s (~2.5 hours)
24282,45529.4,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
24283,47531.05,25200s (~7 hours),18000s (~5 hours),9000s (~2.5 hours)
24284,46142.2,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
24285,42158.7,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
24286,35700.65,27000s (~7.5 hours),21600s (~6 hours),3600s (~1 hours)
24287,47309.95000000001,25200s (~7 hours),18000s (~5 hours),9000s (~2.5 hours)
24288,43771.7,27000s (~7.5 hours),27000s (~7.5 hours),3600s (~1 hours)
24289,56649.15,27000s (~7.5 hours),23400s (~6.5 hours),10800s (~3 hours)
24290,34175.75,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
24291,48982.95,21600s (~6 hours),14400s (~4 hours),9000s (~2.5 hours)
24292,62856.79999999999,23400s (~6.5 hours),18000s (~5 hours),10800s (~3 hours)
24293,50875.8,21600s (~6 hours),18000s (~5 hours),10800s (~3 hours)
24294,53639.35,23400s (~6.5 hours),19800s (~5.5 hours),10800s (~3 hours)
24295,53156.79999999999,18000s (~5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
24296,53491.95,23400s (~6.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
24297,51993.2,23400s (~6.5 hours),21600s (~6 hours),7200s (~2 hours)
24298,72911,23400s (~6.5 hours),21600s (~6 hours),10800s (~3 hours)
24299,45369.55,27000s (~7.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
24300,26261.45,19800s (~5.5 hours),16200s (~4.5 hours),3600s (~1 hours)
24301,52883.3,27000s (~7.5 hours),21600s (~6 hours),10800s (~3 hours)
24302,42006.1,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
24303,39548.55,25200s (~7 hours),16200s (~4.5 hours),5400s (~1.5 hours)
24304,48088.85,23400s (~6.5 hours),21600s (~6 hours),7200s (~2 hours)
24305,53705.45,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
24306,39909.04999999999,27000s (~7.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
24307,81425.75,25200s (~7 hours),21600s (~6 hours),12600s (~3.5 hours)
