Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
26044,47915.65,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
26045,40835.3,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
26046,41928.35,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26047,38559.9,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26048,56339.7,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
26049,33323,21600s (~6 hours),12600s (~3.5 hours),5400s (~1.5 hours)
2605,42361.35,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
26050,40134.35,23400s (~6.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
26051,43259.25,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26052,52901.04999999999,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
26053,34273.55,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
26054,50764.2,27000s (~7.5 hours),18000s (~5 hours),9000s (~2.5 hours)
26055,34422.2,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
26056,40786.75,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
26057,48609.1,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
26058,38747.4,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26059,56369.54999999999,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
2606,39714,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26060,32124.8,23400s (~6.5 hours),14400s (~4 hours),3600s (~1 hours)
26061,53270.7,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26062,57454.25,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
26063,38937.7,25200s (~7 hours),18000s (~5 hours),5400s (~1.5 hours)
26064,43526.45,23400s (~6.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
26065,51070,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26066,44052.2,23400s (~6.5 hours),16200s (~4.5 hours),7200s (~2 hours)
26067,43734.4,25200s (~7 hours),23400s (~6.5 hours),5400s (~1.5 hours)
26068,41883.1,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26069,38443.4,23400s (~6.5 hours),23400s (~6.5 hours),3600s (~1 hours)
2607,52263.2,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
26070,54727.35,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26071,34750.85,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
26072,43190.45,18000s (~5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
26073,41273.85,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
26074,53083.8,27000s (~7.5 hours),25200s (~7 hours),9000s (~2.5 hours)
26075,50979,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
26076,36705.85,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
26077,32544.85,19800s (~5.5 hours),16200s (~4.5 hours),3600s (~1 hours)
26078,28956.2,21600s (~6 hours),16200s (~4.5 hours),1800s (~30 minutes)
26079,47813.54999999999,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
2608,51192.65,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
26080,46331.35,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
26081,38792.8,21600s (~6 hours),14400s (~4 hours),7200s (~2 hours)
26082,35961.3,18000s (~5 hours),14400s (~4 hours),7200s (~2 hours)
26083,30340.15,16200s (~4.5 hours),16200s (~4.5 hours),3600s (~1 hours)
26084,56090.25,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
26085,43184.6,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26086,49298.35,19800s (~5.5 hours),18000s (~5 hours),10800s (~3 hours)
26087,29778.95,19800s (~5.5 hours),16200s (~4.5 hours),1800s (~30 minutes)
26088,54475.7,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
26089,39839.9,18000s (~5 hours),18000s (~5 hours),7200s (~2 hours)
2609,36775.2,21600s (~6 hours),19800s (~5.5 hours),3600s (~1 hours)
26090,44844.05,25200s (~7 hours),18000s (~5 hours),9000s (~2.5 hours)
26091,44208.85,18000s (~5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
26092,51997.29999999999,27000s (~7.5 hours),25200s (~7 hours),7200s (~2 hours)
26093,37785.6,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26094,42173.45,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
26095,40098.55,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26096,40984.3,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
26097,45552.25,21600s (~6 hours),16200s (~4.5 hours),10800s (~3 hours)
26098,48873,19800s (~5.5 hours),18000s (~5 hours),5400s (~1.5 hours)
26099,62693,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
2610,44542.75,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26100,28216.25,21600s (~6 hours),14400s (~4 hours),3600s (~1 hours)
26101,54806,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26102,41265.15,27000s (~7.5 hours),19800s (~5.5 hours),7200s (~2 hours)
26103,52483.15,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
26104,40249.9,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
26105,56053.5,23400s (~6.5 hours),21600s (~6 hours),7200s (~2 hours)
26106,46292.85,27000s (~7.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26107,56799.4,25200s (~7 hours),23400s (~6.5 hours),7200s (~2 hours)
26108,52754.65,27000s (~7.5 hours),25200s (~7 hours),7200s (~2 hours)
26109,46334.15,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
2611,55101.25,21600s (~6 hours),14400s (~4 hours),10800s (~3 hours)
26110,40602.8,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
26111,52925.5,25200s (~7 hours),23400s (~6.5 hours),7200s (~2 hours)
26112,69405.65,27000s (~7.5 hours),25200s (~7 hours),10800s (~3 hours)
26113,52082.1,21600s (~6 hours),21600s (~6 hours),5400s (~1.5 hours)
26114,49213.7,21600s (~6 hours),21600s (~6 hours),9000s (~2.5 hours)
26115,33845.65,19800s (~5.5 hours),18000s (~5 hours),3600s (~1 hours)
26116,39169.8,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
26117,49267.4,23400s (~6.5 hours),21600s (~6 hours),7200s (~2 hours)
26118,41717.15,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26119,55722.79999999999,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
2612,44937.35,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
26120,39961.6,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
26121,31453.65,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
26122,45843.3,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
26123,46634.6,23400s (~6.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
26124,37927.15,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
26125,43684.8,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
26126,38711.65,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
26127,50599.2,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
26128,43506,27000s (~7.5 hours),19800s (~5.5 hours),7200s (~2 hours)
26129,41652.35,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
2613,54683.35,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
26130,44941.4,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
26131,42522.9,25200s (~7 hours),16200s (~4.5 hours),7200s (~2 hours)
26132,48569.25,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26133,50156.25,19800s (~5.5 hours),14400s (~4 hours),9000s (~2.5 hours)
26134,39526.2,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
26135,39151.35,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
26136,35624.5,25200s (~7 hours),16200s (~4.5 hours),3600s (~1 hours)
26137,49260.75,25200s (~7 hours),16200s (~4.5 hours),5400s (~1.5 hours)
26138,40839.45,21600s (~6 hours),14400s (~4 hours),9000s (~2.5 hours)
26139,35022.3,23400s (~6.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
2614,56404,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
26140,45001.65,21600s (~6 hours),14400s (~4 hours),7200s (~2 hours)
26141,39450.6,18000s (~5 hours),12600s (~3.5 hours),9000s (~2.5 hours)
26142,40169.4,18000s (~5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
26143,40515.9,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26144,45120.25,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
26145,49045.95,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
26146,48600.45,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
26147,37192.9,18000s (~5 hours),12600s (~3.5 hours),7200s (~2 hours)
26148,48443.2,28800s (~8 hours),25200s (~7 hours),3600s (~1 hours)
26149,26715.3,23400s (~6.5 hours),14400s (~4 hours),3600s (~1 hours)
2615,31870.8,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
26150,38435.95,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
26151,45548,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
26152,52431.2,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
26153,55599.35,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
26154,42110.5,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
26155,44198.1,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
26156,52754.9,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
26157,43877,19800s (~5.5 hours),19800s (~5.5 hours),7200s (~2 hours)
26158,41608.65,19800s (~5.5 hours),16200s (~4.5 hours),3600s (~1 hours)
26159,59645.75,25200s (~7 hours),18000s (~5 hours),10800s (~3 hours)
2616,50828.5,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
26160,49522.29999999999,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
26161,35251.1,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
26162,57813.4,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
26163,37745.9,21600s (~6 hours),14400s (~4 hours),7200s (~2 hours)
26164,51906.75,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
26165,44336.95,19800s (~5.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
26166,43701.75,21600s (~6 hours),21600s (~6 hours),7200s (~2 hours)
26167,40814.55,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
26168,42358.8,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
26169,42042.25,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
2617,33560.25,16200s (~4.5 hours),16200s (~4.5 hours),7200s (~2 hours)
26170,49885.95,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
26171,56252.1,25200s (~7 hours),23400s (~6.5 hours),7200s (~2 hours)
26172,37795.25,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
26173,44541.35,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
26174,45525.05,19800s (~5.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
26175,62801.79999999999,23400s (~6.5 hours),21600s (~6 hours),10800s (~3 hours)
26176,40112.2,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26177,56410,27000s (~7.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
26178,38818.4,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26179,37290.15,19800s (~5.5 hours),14400s (~4 hours),7200s (~2 hours)
2618,61631.7,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
26180,51446.29999999999,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
26181,40145.25,25200s (~7 hours),23400s (~6.5 hours),3600s (~1 hours)
26182,53383.45,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
26183,45128.25,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
26184,46195.45,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
26185,41047.5,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26186,64702.9,23400s (~6.5 hours),19800s (~5.5 hours),10800s (~3 hours)
26187,46274.35,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
26188,34587.65,21600s (~6 hours),19800s (~5.5 hours),3600s (~1 hours)
26189,44189.45,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
2619,30995.9,21600s (~6 hours),14400s (~4 hours),5400s (~1.5 hours)
26190,47555.65,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
26191,59689.1,19800s (~5.5 hours),18000s (~5 hours),10800s (~3 hours)
26192,54840.9,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26193,38102.85,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
26194,36661.9,27000s (~7.5 hours),21600s (~6 hours),3600s (~1 hours)
26195,39157.1,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
26196,46986.2,27000s (~7.5 hours),23400s (~6.5 hours),5400s (~1.5 hours)
26197,47329.25,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
26198,46697.45,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
26199,56364.54999999999,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
2620,52496.65,28800s (~8 hours),25200s (~7 hours),7200s (~2 hours)
26200,32655.8,18000s (~5 hours),16200s (~4.5 hours),3600s (~1 hours)
26201,41324.9,25200s (~7 hours),19800s (~5.5 hours),3600s (~1 hours)
26202,35644,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
26203,42500.05,23400s (~6.5 hours),21600s (~6 hours),5400s (~1.5 hours)
26204,53846.2,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26205,38513.35,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
26206,38843,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
26207,32630.75,19800s (~5.5 hours),14400s (~4 hours),5400s (~1.5 hours)
26208,51140.7,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
26209,57931.2,27000s (~7.5 hours),23400s (~6.5 hours),10800s (~3 hours)
2621,28281.15,18000s (~5 hours),14400s (~4 hours),3600s (~1 hours)
26210,53646.29999999999,25200s (~7 hours),18000s (~5 hours),9000s (~2.5 hours)
26211,58505.2,28800s (~8 hours),23400s (~6.5 hours),9000s (~2.5 hours)
26212,55778.5,19800s (~5.5 hours),16200s (~4.5 hours),10800s (~3 hours)
26213,35888.3,19800s (~5.5 hours),14400s (~4 hours),5400s (~1.5 hours)
26214,50295.85,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
26215,54078.95,23400s (~6.5 hours),19800s (~5.5 hours),10800s (~3 hours)
26216,33900.7,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
26217,56738.35,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
26218,35137.4,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
26219,38318.65,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
2622,34462.25,23400s (~6.5 hours),18000s (~5 hours),3600s (~1 hours)
26220,44843.4,19800s (~5.5 hours),19800s (~5.5 hours),7200s (~2 hours)
26221,67740.8,28800s (~8 hours),23400s (~6.5 hours),9000s (~2.5 hours)
26222,49566.7,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
26223,60132.6,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
26224,51249.1,25200s (~7 hours),23400s (~6.5 hours),3600s (~1 hours)
26225,58465.65,23400s (~6.5 hours),18000s (~5 hours),10800s (~3 hours)
26226,36042.4,21600s (~6 hours),18000s (~5 hours),3600s (~1 hours)
26227,34919.4,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
26228,46844.85,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
26229,46364.85,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
2623,38439.95,21600s (~6 hours),18000s (~5 hours),3600s (~1 hours)
26230,62706.7,25200s (~7 hours),23400s (~6.5 hours),9000s (~2.5 hours)
26231,49640.04999999999,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26232,31580.45,19800s (~5.5 hours),14400s (~4 hours),5400s (~1.5 hours)
26233,46324.2,25200s (~7 hours),18000s (~5 hours),9000s (~2.5 hours)
26234,39614.55,23400s (~6.5 hours),21600s (~6 hours),5400s (~1.5 hours)
26235,52709.9,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
26236,36613.75,21600s (~6 hours),19800s (~5.5 hours),3600s (~1 hours)
26237,37158.4,18000s (~5 hours),14400s (~4 hours),7200s (~2 hours)
26238,45048.8,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
26239,36247.2,21600s (~6 hours),21600s (~6 hours),3600s (~1 hours)
2624,53224.6,18000s (~5 hours),14400s (~4 hours),9000s (~2.5 hours)
26240,56084.75,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
26241,41832.75,23400s (~6.5 hours),21600s (~6 hours),5400s (~1.5 hours)
26242,60220.6,25200s (~7 hours),23400s (~6.5 hours),7200s (~2 hours)
26243,40896.6,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26244,48996.85,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
26245,41270.3,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
26246,40118.15,25200s (~7 hours),16200s (~4.5 hours),5400s (~1.5 hours)
26247,54403.65,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
26248,39685.6,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
26249,45834.35,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
2625,49703,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
26250,28686.55,19800s (~5.5 hours),18000s (~5 hours),1800s (~30 minutes)
26251,52930.9,27000s (~7.5 hours),18000s (~5 hours),10800s (~3 hours)
26252,50304.75,25200s (~7 hours),23400s (~6.5 hours),7200s (~2 hours)
26253,40144.65,23400s (~6.5 hours),16200s (~4.5 hours),7200s (~2 hours)
26254,50765.2,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
26255,41838.15,21600s (~6 hours),14400s (~4 hours),3600s (~1 hours)
26256,38423.75,25200s (~7 hours),19800s (~5.5 hours),3600s (~1 hours)
26257,36008.3,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
26258,51190.5,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
26259,43427.79999999999,21600s (~6 hours),14400s (~4 hours),9000s (~2.5 hours)
2626,37206.8,19800s (~5.5 hours),18000s (~5 hours),5400s (~1.5 hours)
26260,36882.95,23400s (~6.5 hours),18000s (~5 hours),3600s (~1 hours)
26261,41823.45,27000s (~7.5 hours),23400s (~6.5 hours),3600s (~1 hours)
26262,58866.45,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
26263,42363.95,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
26264,46528.9,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
26265,39682.9,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
26266,43306.05,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
26267,41396.2,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
26268,36283.4,19800s (~5.5 hours),18000s (~5 hours),3600s (~1 hours)
26269,40039.45,25200s (~7 hours),19800s (~5.5 hours),3600s (~1 hours)
2627,51907.9,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
26270,35729.6,18000s (~5 hours),18000s (~5 hours),5400s (~1.5 hours)
26271,37471.7,19800s (~5.5 hours),18000s (~5 hours),5400s (~1.5 hours)
26272,39192.25,21600s (~6 hours),14400s (~4 hours),7200s (~2 hours)
26273,43139.2,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
26274,38792.5,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
26275,28571.4,21600s (~6 hours),14400s (~4 hours),3600s (~1 hours)
26276,34866.1,23400s (~6.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
26277,46484.7,27000s (~7.5 hours),19800s (~5.5 hours),7200s (~2 hours)
26278,58195.04999999999,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
26279,43863.85,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
2628,46694.75,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
26280,49164.15,25200s (~7 hours),19800s (~5.5 hours),3600s (~1 hours)
26281,38693.35,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
26282,54838.6,23400s (~6.5 hours),21600s (~6 hours),7200s (~2 hours)
26283,52520.95,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
26284,43138.15,19800s (~5.5 hours),14400s (~4 hours),5400s (~1.5 hours)
26285,36085.55,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
26286,48869.4,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
26287,41135.95,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
26288,43093.85,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
26289,65812.5,28800s (~8 hours),23400s (~6.5 hours),9000s (~2.5 hours)
2629,54390.1,23400s (~6.5 hours),21600s (~6 hours),7200s (~2 hours)
26290,53955.1,23400s (~6.5 hours),21600s (~6 hours),7200s (~2 hours)
26291,59869.45,23400s (~6.5 hours),21600s (~6 hours),9000s (~2.5 hours)
26292,56686.15,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
26293,53729.9,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
26294,38816.4,21600s (~6 hours),14400s (~4 hours),9000s (~2.5 hours)
26295,49538.54999999999,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
26296,32565.1,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
26297,40840.9,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
26298,47421.35,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
26299,46835.05,18000s (~5 hours),16200s (~4.5 hours),7200s (~2 hours)
2630,55121.65,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
26300,44075.8,25200s (~7 hours),23400s (~6.5 hours),5400s (~1.5 hours)
26301,36011.1,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
26302,37013.3,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
26303,52796.7,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26304,38912.04999999999,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
26305,31089.3,23400s (~6.5 hours),16200s (~4.5 hours),3600s (~1 hours)
26306,37700.85,21600s (~6 hours),21600s (~6 hours),3600s (~1 hours)
26307,50573.79999999999,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
26308,41908,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
26309,39550.3,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
2631,39159.05,23400s (~6.5 hours),21600s (~6 hours),3600s (~1 hours)
26310,50657.54999999999,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
26311,49850.04999999999,25200s (~7 hours),18000s (~5 hours),5400s (~1.5 hours)
26312,36293.75,18000s (~5 hours),16200s (~4.5 hours),7200s (~2 hours)
26313,35502.45,23400s (~6.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
26314,48949.4,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
26315,41617.35,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
26316,29706.4,16200s (~4.5 hours),16200s (~4.5 hours),3600s (~1 hours)
26317,30983.25,18000s (~5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
26318,37143.549999999996,21600s (~6 hours),14400s (~4 hours),7200s (~2 hours)
26319,53453.1,27000s (~7.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
2632,40297.4,19800s (~5.5 hours),14400s (~4 hours),7200s (~2 hours)
26320,44713.04999999999,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
26321,37180,19800s (~5.5 hours),18000s (~5 hours),5400s (~1.5 hours)
26322,46305.75,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
26323,46413.6,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
26324,60033.9,28800s (~8 hours),23400s (~6.5 hours),7200s (~2 hours)
26325,43031.65,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
26326,37125.1,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
26327,31803.7,23400s (~6.5 hours),16200s (~4.5 hours),3600s (~1 hours)
26328,50654.6,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
26329,38389.1,18000s (~5 hours),16200s (~4.5 hours),7200s (~2 hours)
2633,35242,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
26330,44184.95,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
26331,48226.75,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
26332,36492.95,23400s (~6.5 hours),18000s (~5 hours),3600s (~1 hours)
26333,32385.8,23400s (~6.5 hours),16200s (~4.5 hours),3600s (~1 hours)
26334,54017.2,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
26335,47975.9,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
26336,34940.35,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
26337,46984.2,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
26338,45941.85,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
26339,49920.6,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
2634,48331.5,23400s (~6.5 hours),18000s (~5 hours),10800s (~3 hours)
26340,52015.6,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
26341,46560.45,19800s (~5.5 hours),14400s (~4 hours),7200s (~2 hours)
26342,39320.8,18000s (~5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
26343,32749.45,19800s (~5.5 hours),18000s (~5 hours),3600s (~1 hours)
26344,49030.4,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
