Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
32294,107668.95,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32295,126438.55,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32296,154825.6,39600s (~11 hours),39600s (~11 hours),32400s (~9 hours)
32297,137628.05,39600s (~11 hours),39600s (~11 hours),30600s (~8.5 hours)
32298,119720.8,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32299,121692.75,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
3230,121166.35,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32300,120020.45,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32301,118647.25,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32302,136388.05,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32303,123928.8,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32304,114186.55,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32305,158258.94999999995,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32306,92777.25,39600s (~11 hours),39600s (~11 hours),18000s (~5 hours)
32307,136990.65,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32308,100663.95,39600s (~11 hours),39600s (~11 hours),18000s (~5 hours)
32309,122655.25,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
3231,147754.44999999998,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32310,143580.6,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32311,133913.8,39600s (~11 hours),39600s (~11 hours),30600s (~8.5 hours)
32312,123417.85,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32313,102607.4,39600s (~11 hours),39600s (~11 hours),14400s (~4 hours)
32314,111250.9,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32315,126645.55,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32316,98541.25,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32317,111460.2,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32318,133815.55,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32319,135615.55,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
3232,135954.9,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32320,108559.8,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32321,124817.4,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32322,122524.59999999998,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32323,130867.05,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32324,94858.8,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32325,114629.95,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32326,111349.95,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32327,124607.65,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32328,110421.3,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32329,124710,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
3233,143355.3,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32330,128818.4,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32331,161148.8,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32332,117368.9,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32333,169097.8,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32334,133167.85,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32335,109832.75,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32336,143177.35,39600s (~11 hours),39600s (~11 hours),32400s (~9 hours)
32337,100845.4,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32338,104345.55,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32339,121802.25,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
3234,129234.29999999999,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32340,115817.2,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32341,100462.7,39600s (~11 hours),39600s (~11 hours),18000s (~5 hours)
32342,135133.4,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32343,102162.35,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32344,110737.55,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32345,124078.55,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32346,138337.9,39600s (~11 hours),39600s (~11 hours),30600s (~8.5 hours)
32347,135915.3,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32348,111738.75,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32349,110869.7,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
3235,107542.2,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32350,108089,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32351,124594.2,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32352,150453.15,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32353,117420.3,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32354,151669.44999999995,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32355,118713.59999999998,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32356,106486.35,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32357,118562,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32358,110222.7,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32359,140525.8,39600s (~11 hours),39600s (~11 hours),30600s (~8.5 hours)
3236,117449.9,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32360,130217.2,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32361,102366.75,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32362,96020.5,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32363,121759.05,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32364,136524.75,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32365,123071.9,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32366,122281.25,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32367,92978.05,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32368,105737.4,39600s (~11 hours),39600s (~11 hours),18000s (~5 hours)
32369,129109.09999999998,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
3237,86484.4,39600s (~11 hours),39600s (~11 hours),18000s (~5 hours)
32370,128432.5,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32371,116121.85,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32372,108736.35,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32373,88450.75,39600s (~11 hours),39600s (~11 hours),16200s (~4.5 hours)
32374,120600.95,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32375,125952.2,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32376,141371.5,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32377,100858.5,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32378,126431.8,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32379,153539.6,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
3238,133639.75,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32380,124011.15,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32381,123786.3,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32382,107677,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32383,139206.75,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32384,162458.55,39600s (~11 hours),39600s (~11 hours),30600s (~8.5 hours)
32385,112940.6,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32386,126293.15,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32387,114034.3,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32388,95391.5,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32389,118460.65,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
3239,119037.25,39600s (~11 hours),39600s (~11 hours),16200s (~4.5 hours)
32390,144111.2,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32391,122511.25,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32392,90542.9,39600s (~11 hours),39600s (~11 hours),18000s (~5 hours)
32393,112082.3,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32394,82909.95,39600s (~11 hours),39600s (~11 hours),16200s (~4.5 hours)
32395,129831.4,39600s (~11 hours),39600s (~11 hours),32400s (~9 hours)
32396,111307.05,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32397,111521.6,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32398,125678.5,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32399,130081.84999999998,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
3240,135524.1,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32400,110763.95,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32401,114944.75,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32402,108434.4,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32403,104898.5,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32404,101439.25,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32405,106734.85,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32406,124148.05,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32407,114002.5,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32408,130450.6,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32409,116551.85,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
3241,113125.2,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32410,107731.9,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32411,135145.3,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32412,122358.4,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32413,102213.8,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32414,119615.2,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32415,127465.15,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32416,91326.65,39600s (~11 hours),39600s (~11 hours),18000s (~5 hours)
32417,152014.4,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32418,118526.75,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32419,101262.45,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
3242,116176.25,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32420,135707.45,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32421,108704.15,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32422,121735,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32423,134525.75,39600s (~11 hours),39600s (~11 hours),30600s (~8.5 hours)
32424,126748.4,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32425,110264.8,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32426,136378.5,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32427,94442.7,39600s (~11 hours),39600s (~11 hours),18000s (~5 hours)
32428,107619.55,39600s (~11 hours),39600s (~11 hours),14400s (~4 hours)
32429,118102.4,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
3243,110506.65,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32430,117489.2,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32431,120282.15,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32432,147610.65,39600s (~11 hours),39600s (~11 hours),30600s (~8.5 hours)
32433,140719.55,39600s (~11 hours),39600s (~11 hours),32400s (~9 hours)
32434,111603.6,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32435,115162.95,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32436,166990.25,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32437,132063.5,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32438,129093.5,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32439,146327.3,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
3244,105254.1,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32440,137809.5,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32441,115722.6,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32442,103561.3,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32443,138513.19999999998,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32444,106098.1,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32445,102334.15,39600s (~11 hours),39600s (~11 hours),12600s (~3.5 hours)
32446,111451.09999999998,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32447,104245.75,39600s (~11 hours),39600s (~11 hours),18000s (~5 hours)
32448,135102.15,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32449,119574.2,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
3245,119054.3,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32450,112159.75,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32451,120475.5,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32452,116740.85,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32453,116932.65,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32454,138322.25,39600s (~11 hours),39600s (~11 hours),32400s (~9 hours)
32455,118748.09999999998,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32456,109704.05,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32457,114991.4,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32458,130530.34999999998,39600s (~11 hours),39600s (~11 hours),30600s (~8.5 hours)
32459,111962.15,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
3246,118008.05,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32460,91987.85,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32461,122837.9,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32462,140259.45,39600s (~11 hours),39600s (~11 hours),30600s (~8.5 hours)
32463,135200.2,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32464,104510.35,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32465,124763.15,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32466,91852.6,39600s (~11 hours),39600s (~11 hours),12600s (~3.5 hours)
32467,172332.35,39600s (~11 hours),39600s (~11 hours),34200s (~9.5 hours)
32468,111469,39600s (~11 hours),39600s (~11 hours),18000s (~5 hours)
32469,113373.5,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
3247,112362.2,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32470,144028.4,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32471,106322.3,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32472,117264.65,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32473,152900.75,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32474,130087.15,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32475,120490.65,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32476,129396.5,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32477,122528.2,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32478,124332.3,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32479,89759.45,39600s (~11 hours),39600s (~11 hours),16200s (~4.5 hours)
3248,104984.3,39600s (~11 hours),39600s (~11 hours),18000s (~5 hours)
32480,110798.8,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32481,120513.15,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32482,106221.65,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32483,125016.7,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32484,129687.65,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32485,92803.15,39600s (~11 hours),39600s (~11 hours),18000s (~5 hours)
32486,145196,39600s (~11 hours),39600s (~11 hours),32400s (~9 hours)
32487,125981.84999999998,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32488,114839.4,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32489,99781.95,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
3249,108872.1,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32490,110995.5,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32491,124238.7,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32492,134523.55,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32493,132851.8,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32494,120752.09999999998,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32495,131497.5,39600s (~11 hours),39600s (~11 hours),30600s (~8.5 hours)
32496,137842.3,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32497,116671.15,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32498,135249.75,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32499,100457,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
3250,121071.15,39600s (~11 hours),39600s (~11 hours),30600s (~8.5 hours)
32500,116436.2,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32501,128032.2,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32502,128220.45,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32503,118211.55,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32504,119446.45,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32505,110312.7,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32506,123814.05,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32507,122785.3,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32508,102286.8,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32509,145110.3,39600s (~11 hours),39600s (~11 hours),30600s (~8.5 hours)
3251,110231,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32510,106997.75,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32511,124055.65,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32512,133552.7,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32513,125887.1,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32514,124838.95,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32515,152793.5,39600s (~11 hours),39600s (~11 hours),30600s (~8.5 hours)
32516,118583.34999999998,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32517,106193,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32518,132606.7,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32519,133945.05,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
3252,120404.95,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32520,108667.5,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32521,145574.2,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32522,103416.9,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32523,137419.4,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32524,129208.95,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32525,110587.85,39600s (~11 hours),39600s (~11 hours),18000s (~5 hours)
32526,98220,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32527,110071.65,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32528,94790.05,39600s (~11 hours),39600s (~11 hours),18000s (~5 hours)
32529,119378.09999999998,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
3253,98506.55,39600s (~11 hours),39600s (~11 hours),18000s (~5 hours)
32530,120964.65,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32531,117630.4,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32532,150882.44999999995,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32533,114094.15,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32534,165785.25,39600s (~11 hours),39600s (~11 hours),32400s (~9 hours)
32535,98138.9,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32536,129566.55,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32537,148795.8,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32538,122184.55,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32539,126619.8,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
3254,121349.7,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32540,131016.75,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32541,105413.2,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32542,152754.3,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32543,112123.2,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32544,90305.5,39600s (~11 hours),39600s (~11 hours),18000s (~5 hours)
32545,146344.05,39600s (~11 hours),39600s (~11 hours),30600s (~8.5 hours)
32546,124802.84999999998,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32547,117639.65,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32548,114041.15,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32549,123635.05,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
3255,130295.4,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32550,114832.25,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32551,126897.9,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32552,142315.3,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32553,127294.25,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32554,84866.8,39600s (~11 hours),39600s (~11 hours),14400s (~4 hours)
32555,128920.05,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32556,127519.09999999998,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32557,89795.5,39600s (~11 hours),39600s (~11 hours),14400s (~4 hours)
32558,108086.2,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32559,158577.94999999995,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
3256,124636.3,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32560,133107.15,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32561,117983.8,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32562,116720.84999999998,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32563,95474.55,39600s (~11 hours),39600s (~11 hours),16200s (~4.5 hours)
32564,144700.5,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32565,120774.2,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32566,126175.25,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32567,113590.25,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32568,91124.15,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32569,142206.9,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
3257,95931.65,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32570,98177.85,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32571,133066.45,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32572,112024.05,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32573,98213.95,39600s (~11 hours),39600s (~11 hours),16200s (~4.5 hours)
32574,105361.45,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32575,144888.45,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32576,106075.65,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32577,148683.85,39600s (~11 hours),39600s (~11 hours),30600s (~8.5 hours)
32578,143573.35,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32579,123496.8,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
3258,98800.7,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32580,99960.65,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32581,96301.05,39600s (~11 hours),39600s (~11 hours),16200s (~4.5 hours)
32582,128377.15,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32583,109428,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32584,101852.6,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32585,139890.35,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32586,144769.9,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32587,91977,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32588,94943.55,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32589,94343.4,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
3259,134982.35,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32590,116268.45,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32591,126403.4,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32592,120493.75,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32593,148604.05,39600s (~11 hours),39600s (~11 hours),30600s (~8.5 hours)
32594,121970.05,39600s (~11 hours),39600s (~11 hours),23400s (~6.5 hours)
32595,122767.85,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32596,136401.8,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32597,119916.2,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32598,128055.9,39600s (~11 hours),39600s (~11 hours),25200s (~7 hours)
32599,106851.4,39600s (~11 hours),39600s (~11 hours),16200s (~4.5 hours)
3260,128823.4,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32600,99747.4,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32601,106933.7,39600s (~11 hours),39600s (~11 hours),19800s (~5.5 hours)
32602,133233.7,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32603,116684,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32604,148275.75,39600s (~11 hours),39600s (~11 hours),36000s (~10 hours)
32605,107901.55,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
32606,178856.65,39600s (~11 hours),39600s (~11 hours),28800s (~8 hours)
32607,91022.1,39600s (~11 hours),39600s (~11 hours),18000s (~5 hours)
32608,113980.5,39600s (~11 hours),39600s (~11 hours),27000s (~7.5 hours)
32609,118324.9,39600s (~11 hours),39600s (~11 hours),21600s (~6 hours)
3261,123424.84999999998,39600s (~11 hours),39600s (~11 hours),30600s (~8.5 hours)
