Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
00184,61523,25200,21600,10800
00185,69067.45,27000,27000,7200
00186,37406.3,23400,23400,5400
00187,55671.6,23400,19800,9000
00188,69568.55,25200,23400,9000
00189,62644.55,23400,23400,9000
00190,41414.7,25200,19800,3600
00191,51656,23400,16200,7200
00192,56245.4,27000,19800,9000
00193,45419.75,25200,23400,5400
00194,43585,27000,21600,7200
00195,56931.79999999999,27000,19800,7200
00196,48393.29999999999,21600,19800,7200
00197,40562.4,25200,19800,5400
00198,34881.6,19800,18000,5400
00199,49234.3,23400,18000,9000
00200,69827.05,23400,21600,10800
00201,57034.4,25200,18000,9000
00202,54999.25,21600,21600,10800
00203,56080.65,27000,23400,9000
00204,70756.75,27000,19800,12600
00205,54298.4,27000,21600,9000
00206,66510.1,23400,21600,14400
00207,32311.65,25200,19800,3600
00208,35868.2,21600,14400,7200
00209,76014.15,25200,23400,9000
00210,50928.3,30600,23400,7200
00211,38284.15,25200,18000,5400
00212,33056.25,23400,16200,5400
00213,42123.4,23400,18000,7200
00214,41059.2,21600,14400,9000
00215,39306.54999999999,19800,16200,7200
00216,34104.55,23400,16200,5400
00217,61196.75,21600,18000,10800
00218,75573.59999999998,19800,18000,12600
00219,48540.35,18000,14400,7200
00220,38857.15,27000,21600,3600
00221,58032.35,21600,18000,9000
00222,52000.2,19800,19800,10800
00223,65323.95,32400,28800,5400
00224,53685.1,23400,21600,9000
00225,33729.3,23400,16200,5400
00226,43360.75,23400,19800,5400
00227,47416.2,23400,18000,9000
00228,71494.2,21600,19800,10800
00229,46126.7,23400,21600,7200
00230,35255.45,23400,18000,5400
00231,70065.34999999999,23400,21600,9000
00232,53222.2,19800,19800,9000
00233,40769.85,23400,21600,5400
00234,59440.65,28800,23400,7200
00235,58124.54999999999,27000,23400,7200
00236,39485.85,21600,14400,9000
00237,68446.9,27000,23400,9000
00238,44564.6,23400,18000,9000
00239,51845.8,25200,23400,7200
00240,35499.8,23400,14400,5400
00241,46868.75,21600,19800,5400
00242,46133.7,23400,16200,7200
00243,35976.6,23400,19800,3600
00244,54628.15,27000,19800,10800
00245,39240.9,25200,16200,7200
00246,45526.25,21600,19800,7200
00247,40953,27000,18000,9000
00248,57469.2,19800,16200,9000
00249,38096.45000000001,25200,19800,5400
00250,37293.2,19800,18000,5400
00251,51318.75,25200,19800,9000
00252,43402.7,21600,16200,9000
00253,32232.35,19800,14400,7200
00254,40625.7,19800,18000,7200
00255,50858.15,23400,21600,10800
00256,54118.3,21600,16200,9000
00257,30307.2,21600,14400,5400
00258,30329.899999999994,21600,16200,5400
00259,52480.65,23400,18000,7200
00260,36245.5,23400,19800,3600
00261,60767.35,23400,21600,9000
00262,43070.2,23400,19800,7200
00263,45522.79999999999,25200,19800,7200
00264,33454.25,23400,21600,3600
00265,52686.7,23400,21600,9000
00266,28479.05,21600,16200,3600
00267,59031.95,23400,19800,9000
00268,56121.3,21600,19800,9000
00269,59693.7,25200,18000,10800
00270,35213.3,27000,16200,5400
00271,54408.2,19800,16200,9000
00272,60006.85,23400,19800,9000
00273,40873.9,23400,19800,7200
00274,67919.75,19800,18000,9000
00275,44683.3,25200,21600,7200
00276,62650.3,25200,23400,12600
00277,26801.5,18000,12600,7200
00278,62299.35,28800,25200,9000
00279,46716.45,23400,18000,7200
00280,67607.35,25200,19800,10800
00281,38208.25,25200,19800,3600
00282,68227.8,28800,23400,9000
00283,28877.1,18000,10800,5400
00284,57537.9,27000,23400,9000
00285,65161,23400,19800,10800
00286,44584.5,21600,16200,9000
00287,50282.75,25200,21600,5400
00288,62665.95,25200,21600,9000
