Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
05013,34643.85,25200s (~7 hours),18000s (~5 hours),5400s (~1.5 hours)
05014,43515.45,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
05015,34172.15,18000s (~5 hours),12600s (~3.5 hours),5400s (~1.5 hours)
05016,36424.35,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
05017,47017.6,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
05018,65978,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
05019,35258.7,21600s (~6 hours),14400s (~4 hours),5400s (~1.5 hours)
05020,50241.95,18000s (~5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
05021,41395.45,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
05022,44650.9,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
05023,51355.75,16200s (~4.5 hours),14400s (~4 hours),9000s (~2.5 hours)
05024,33590.799999999996,21600s (~6 hours),14400s (~4 hours),5400s (~1.5 hours)
05025,31966.25,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
05026,51857.6,27000s (~7.5 hours),25200s (~7 hours),5400s (~1.5 hours)
05027,34637,21600s (~6 hours),14400s (~4 hours),5400s (~1.5 hours)
05028,44689.1,21600s (~6 hours),14400s (~4 hours),9000s (~2.5 hours)
05029,53464.75,27000s (~7.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
05030,57189.6,18000s (~5 hours),14400s (~4 hours),10800s (~3 hours)
05031,39321.2,23400s (~6.5 hours),16200s (~4.5 hours),7200s (~2 hours)
05032,41353.15,25200s (~7 hours),16200s (~4.5 hours),7200s (~2 hours)
05033,32774.25,19800s (~5.5 hours),14400s (~4 hours),5400s (~1.5 hours)
05034,34400.75,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
05035,61311.5,28800s (~8 hours),25200s (~7 hours),5400s (~1.5 hours)
05036,51216.54999999999,25200s (~7 hours),18000s (~5 hours),9000s (~2.5 hours)
05037,50170.04999999999,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
05038,31795.25,25200s (~7 hours),16200s (~4.5 hours),3600s (~1 hours)
05039,41043.55,19800s (~5.5 hours),14400s (~4 hours),9000s (~2.5 hours)
05040,51108.15,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05041,59269.05,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05042,57880.4,25200s (~7 hours),25200s (~7 hours),9000s (~2.5 hours)
05043,35439.25,16200s (~4.5 hours),14400s (~4 hours),7200s (~2 hours)
05044,46340.7,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
05045,51035.29999999999,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05046,42706.6,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
05047,49971.55,25200s (~7 hours),23400s (~6.5 hours),9000s (~2.5 hours)
05048,67864.25,28800s (~8 hours),21600s (~6 hours),9000s (~2.5 hours)
05049,51712.85,23400s (~6.5 hours),16200s (~4.5 hours),10800s (~3 hours)
05050,48394.45,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05051,39939.45,18000s (~5 hours),18000s (~5 hours),7200s (~2 hours)
05052,35787.5,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
05053,39963.29999999999,19800s (~5.5 hours),18000s (~5 hours),5400s (~1.5 hours)
05054,49405.35,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
05055,43106.1,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
05056,82271.3,27000s (~7.5 hours),27000s (~7.5 hours),10800s (~3 hours)
05057,56677.7,30600s (~8.5 hours),27000s (~7.5 hours),7200s (~2 hours)
05058,31541.6,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
05059,63701.04999999999,23400s (~6.5 hours),21600s (~6 hours),9000s (~2.5 hours)
05060,38340.8,19800s (~5.5 hours),14400s (~4 hours),9000s (~2.5 hours)
05061,57439.7,25200s (~7 hours),18000s (~5 hours),9000s (~2.5 hours)
05062,52326.75,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
05063,55840.85,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
05064,41412.5,25200s (~7 hours),16200s (~4.5 hours),9000s (~2.5 hours)
05065,42945.1,27000s (~7.5 hours),23400s (~6.5 hours),3600s (~1 hours)
05066,54203,21600s (~6 hours),19800s (~5.5 hours),10800s (~3 hours)
05067,47957.05,27000s (~7.5 hours),25200s (~7 hours),7200s (~2 hours)
05068,36719.05,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
05069,56757.5,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
05070,56877.85,23400s (~6.5 hours),21600s (~6 hours),9000s (~2.5 hours)
05071,43794.45,28800s (~8 hours),21600s (~6 hours),5400s (~1.5 hours)
05072,49160.75,18000s (~5 hours),16200s (~4.5 hours),10800s (~3 hours)
05073,60064,27000s (~7.5 hours),19800s (~5.5 hours),7200s (~2 hours)
05074,53190.6,27000s (~7.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
05075,47087.55,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
05076,51936.2,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
05077,72813.75,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05078,46976.35,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
05079,42231.25,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
05080,38973.79999999999,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
05081,43829.75,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
05082,58863.29999999999,25200s (~7 hours),21600s (~6 hours),10800s (~3 hours)
05083,38536.5,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
05084,43668.1,27000s (~7.5 hours),18000s (~5 hours),7200s (~2 hours)
05085,65356.5,25200s (~7 hours),25200s (~7 hours),7200s (~2 hours)
05086,65213.15,28800s (~8 hours),25200s (~7 hours),10800s (~3 hours)
05087,37997.7,25200s (~7 hours),16200s (~4.5 hours),7200s (~2 hours)
05088,36030.95,16200s (~4.5 hours),14400s (~4 hours),7200s (~2 hours)
05089,79590.2,25200s (~7 hours),21600s (~6 hours),10800s (~3 hours)
05090,51547.35,25200s (~7 hours),18000s (~5 hours),9000s (~2.5 hours)
05091,66254.95,21600s (~6 hours),18000s (~5 hours),14400s (~4 hours)
05092,51186.95,21600s (~6 hours),19800s (~5.5 hours),10800s (~3 hours)
05093,49608.1,25200s (~7 hours),25200s (~7 hours),7200s (~2 hours)
05094,40589.8,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
05095,39464.55,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
05096,23654.850000000006,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
05097,41977.9,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
05098,59947.1,21600s (~6 hours),21600s (~6 hours),10800s (~3 hours)
05099,40578.1,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
05100,52270.7,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
05101,70512.4,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
05102,58765.9,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
05103,56407.85,27000s (~7.5 hours),25200s (~7 hours),9000s (~2.5 hours)
05104,39891.7,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
05105,57790.1,16200s (~4.5 hours),16200s (~4.5 hours),10800s (~3 hours)
05106,51077.7,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
05107,43683.7,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
05108,36708.05,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
05109,39916,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
05110,61581.54999999999,23400s (~6.5 hours),18000s (~5 hours),10800s (~3 hours)
05111,48764.15,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05112,46480.3,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05113,47296.65,25200s (~7 hours),23400s (~6.5 hours),5400s (~1.5 hours)
05114,56350.29999999999,21600s (~6 hours),21600s (~6 hours),7200s (~2 hours)
05115,59941.75,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
05116,37061.1,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
05117,60858.45,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
05118,62302.6,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
05119,55671.7,23400s (~6.5 hours),19800s (~5.5 hours),10800s (~3 hours)
05120,42291.25,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
05121,31129.100000000006,19800s (~5.5 hours),16200s (~4.5 hours),3600s (~1 hours)
05122,43638,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
05123,36327.95,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
05124,64453.54999999999,25200s (~7 hours),19800s (~5.5 hours),10800s (~3 hours)
05125,54298.9,23400s (~6.5 hours),21600s (~6 hours),10800s (~3 hours)
05126,41712.65,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
05127,52297.6,27000s (~7.5 hours),25200s (~7 hours),7200s (~2 hours)
05128,40189.5,19800s (~5.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
05129,49960.1,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
05130,40089.5,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
05131,42495.9,27000s (~7.5 hours),21600s (~6 hours),3600s (~1 hours)
05132,48380.25,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
05133,35175.799999999996,19800s (~5.5 hours),18000s (~5 hours),5400s (~1.5 hours)
05134,51389.3,21600s (~6 hours),19800s (~5.5 hours),10800s (~3 hours)
05135,58459.04999999999,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
05136,33013.95,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
05137,34354,21600s (~6 hours),14400s (~4 hours),5400s (~1.5 hours)
05138,58441.7,21600s (~6 hours),19800s (~5.5 hours),12600s (~3.5 hours)
05139,50935.15,25200s (~7 hours),23400s (~6.5 hours),7200s (~2 hours)
05140,46957.65,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
05141,49769.7,23400s (~6.5 hours),21600s (~6 hours),9000s (~2.5 hours)
05142,55601.05,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
05143,58762.4,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
05144,47866.7,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
05145,47735.2,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
05146,58712.15,18000s (~5 hours),16200s (~4.5 hours),10800s (~3 hours)
05147,34804.55,21600s (~6 hours),14400s (~4 hours),7200s (~2 hours)
05148,45562.2,28800s (~8 hours),21600s (~6 hours),5400s (~1.5 hours)
05149,33388.15,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
05150,35076.45,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
05151,50616.55,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
05152,37070,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
05153,45117.9,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
05154,38977.1,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
05155,41007.75,25200s (~7 hours),23400s (~6.5 hours),5400s (~1.5 hours)
05156,44560.45,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05157,42692.55,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
05158,61123.35,23400s (~6.5 hours),16200s (~4.5 hours),10800s (~3 hours)
05159,47116.05,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
05160,34963.35,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
05161,49127.8,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
05162,64339.7,25200s (~7 hours),23400s (~6.5 hours),9000s (~2.5 hours)
05163,28566.65,21600s (~6 hours),14400s (~4 hours),5400s (~1.5 hours)
05164,46812.04999999999,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
05165,53875.9,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05166,35232,27000s (~7.5 hours),21600s (~6 hours),3600s (~1 hours)
05167,39285.7,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
05168,35057.65,18000s (~5 hours),12600s (~3.5 hours),7200s (~2 hours)
05169,40748,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
05170,60352.95,21600s (~6 hours),19800s (~5.5 hours),10800s (~3 hours)
05171,42064.7,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
05172,58629,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05173,56457.15,25200s (~7 hours),23400s (~6.5 hours),9000s (~2.5 hours)
05174,46676.05,23400s (~6.5 hours),14400s (~4 hours),5400s (~1.5 hours)
05175,49568.29999999999,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
05176,38377.15,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
05177,37044.1,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
05178,39092.04999999999,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
05179,46181.54999999999,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
05180,67796.84999999999,25200s (~7 hours),19800s (~5.5 hours),10800s (~3 hours)
05181,43351.5,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
05182,68934.8,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
05183,56121.65,30600s (~8.5 hours),21600s (~6 hours),9000s (~2.5 hours)
05184,55265,27000s (~7.5 hours),21600s (~6 hours),9000s (~2.5 hours)
05185,55910.7,27000s (~7.5 hours),21600s (~6 hours),9000s (~2.5 hours)
05186,46516.45,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
05187,47156.65,21600s (~6 hours),16200s (~4.5 hours),10800s (~3 hours)
05188,68707.2,28800s (~8 hours),23400s (~6.5 hours),9000s (~2.5 hours)
05189,54850.1,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
05190,37854.4,18000s (~5 hours),14400s (~4 hours),5400s (~1.5 hours)
05191,35479.6,16200s (~4.5 hours),14400s (~4 hours),7200s (~2 hours)
05192,75884.55,23400s (~6.5 hours),23400s (~6.5 hours),12600s (~3.5 hours)
05193,47916.6,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
05194,39195.9,25200s (~7 hours),18000s (~5 hours),5400s (~1.5 hours)
05195,49378.75,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
05196,45281.95,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
05197,61235.65,27000s (~7.5 hours),25200s (~7 hours),7200s (~2 hours)
05198,35818.05,18000s (~5 hours),14400s (~4 hours),9000s (~2.5 hours)
05199,29092.7,23400s (~6.5 hours),18000s (~5 hours),3600s (~1 hours)
05200,39145.8,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
05201,78116.7,28800s (~8 hours),27000s (~7.5 hours),12600s (~3.5 hours)
05202,46067.55,23400s (~6.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
05203,62015.9,28800s (~8 hours),23400s (~6.5 hours),12600s (~3.5 hours)
05204,38272.7,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
05205,32765.4,19800s (~5.5 hours),18000s (~5 hours),3600s (~1 hours)
05206,46763.6,18000s (~5 hours),14400s (~4 hours),7200s (~2 hours)
05207,36851.6,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
05208,42596.35,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
05209,54186.85,25200s (~7 hours),18000s (~5 hours),10800s (~3 hours)
05210,66095.25,25200s (~7 hours),19800s (~5.5 hours),10800s (~3 hours)
05211,43634.95000000001,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
05212,31604.1,21600s (~6 hours),19800s (~5.5 hours),3600s (~1 hours)
05213,40905.1,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
05214,35725.299999999996,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
05215,27848.55,19800s (~5.5 hours),14400s (~4 hours),3600s (~1 hours)
05216,36093.3,23400s (~6.5 hours),16200s (~4.5 hours),7200s (~2 hours)
05217,35513.45,25200s (~7 hours),21600s (~6 hours),3600s (~1 hours)
05218,49659.15,28800s (~8 hours),21600s (~6 hours),7200s (~2 hours)
05219,37664.55,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
05220,56210,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
05221,38135.70000000001,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
05222,37867.05,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
05223,47680.1,23400s (~6.5 hours),21600s (~6 hours),7200s (~2 hours)
05224,65094.35,30600s (~8.5 hours),25200s (~7 hours),5400s (~1.5 hours)
05225,54007.15,23400s (~6.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
05226,44862.35,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
05227,52777.3,27000s (~7.5 hours),21600s (~6 hours),9000s (~2.5 hours)
05228,30708.2,19800s (~5.5 hours),12600s (~3.5 hours),7200s (~2 hours)
05229,38167.35,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
05230,58329.29999999999,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
05231,51308.65,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05232,50812.6,23400s (~6.5 hours),18000s (~5 hours),10800s (~3 hours)
05233,54232.75,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05234,40550.3,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
05235,34839.7,25200s (~7 hours),18000s (~5 hours),5400s (~1.5 hours)
05236,60850.05,27000s (~7.5 hours),25200s (~7 hours),5400s (~1.5 hours)
05237,39966.45,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
05238,71680.9,21600s (~6 hours),19800s (~5.5 hours),10800s (~3 hours)
05239,42089.5,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
05240,38414.75,23400s (~6.5 hours),16200s (~4.5 hours),7200s (~2 hours)
05241,46569.7,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
05242,37015,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
05243,51145.9,16200s (~4.5 hours),14400s (~4 hours),7200s (~2 hours)
05244,48993.25,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05245,42495.5,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
05246,55920.5,25200s (~7 hours),23400s (~6.5 hours),7200s (~2 hours)
05247,47111.54999999999,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
05248,59550.3,27000s (~7.5 hours),19800s (~5.5 hours),10800s (~3 hours)
05249,47957.1,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
05250,35269.5,23400s (~6.5 hours),21600s (~6 hours),1800s (~30 minutes)
05251,45095.35,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
05252,58976.04999999999,21600s (~6 hours),16200s (~4.5 hours),12600s (~3.5 hours)
05253,46838.3,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05254,38894.1,19800s (~5.5 hours),14400s (~4 hours),7200s (~2 hours)
05255,69366.8,23400s (~6.5 hours),21600s (~6 hours),10800s (~3 hours)
05256,47286.35,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
05257,41260.29999999999,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
05258,55984.29999999999,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
05259,45792.35,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
05260,64155.75,23400s (~6.5 hours),19800s (~5.5 hours),10800s (~3 hours)
05261,44287.7,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05262,60989.25,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05263,57135.6,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
05264,40614.35,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
05265,47803.7,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
05266,51588.4,28800s (~8 hours),25200s (~7 hours),7200s (~2 hours)
05267,42692.05,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
05268,40174.85,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
05269,31716.5,25200s (~7 hours),19800s (~5.5 hours),3600s (~1 hours)
05270,53545.7,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
05271,71435.55,28800s (~8 hours),27000s (~7.5 hours),10800s (~3 hours)
05272,54017.6,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05273,37537.85,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
05274,33018.9,21600s (~6 hours),19800s (~5.5 hours),3600s (~1 hours)
05275,45656.75,25200s (~7 hours),16200s (~4.5 hours),9000s (~2.5 hours)
05276,47989.4,21600s (~6 hours),21600s (~6 hours),9000s (~2.5 hours)
05277,76017.84999999998,25200s (~7 hours),19800s (~5.5 hours),10800s (~3 hours)
05278,40540.55,28800s (~8 hours),23400s (~6.5 hours),5400s (~1.5 hours)
05279,51197.9,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
05280,58826.1,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
05281,45932.4,19800s (~5.5 hours),18000s (~5 hours),5400s (~1.5 hours)
05282,35057.5,23400s (~6.5 hours),21600s (~6 hours),5400s (~1.5 hours)
05283,44142.55,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
05284,45690.05,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
05285,52326.8,27000s (~7.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
05286,51185.15,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
05287,53031.9,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05288,44656,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
05289,34296.75,19800s (~5.5 hours),14400s (~4 hours),7200s (~2 hours)
05290,45349.65,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
05291,65766.7,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
05292,49531.05,25200s (~7 hours),25200s (~7 hours),9000s (~2.5 hours)
05293,46864.9,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
05294,38630.55,25200s (~7 hours),16200s (~4.5 hours),5400s (~1.5 hours)
05295,39933.65,25200s (~7 hours),18000s (~5 hours),5400s (~1.5 hours)
05296,61223.9,27000s (~7.5 hours),21600s (~6 hours),9000s (~2.5 hours)
05297,46990.3,25200s (~7 hours),23400s (~6.5 hours),3600s (~1 hours)
05298,46160.3,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
05299,52332.79999999999,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
05300,41694.95,23400s (~6.5 hours),21600s (~6 hours),7200s (~2 hours)
05301,61473.65,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05302,46003.05,28800s (~8 hours),27000s (~7.5 hours),3600s (~1 hours)
05303,43653.55,25200s (~7 hours),25200s (~7 hours),5400s (~1.5 hours)
05304,31919.95,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
05305,64836.29999999999,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
05306,63170.1,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
05307,37937.15,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
05308,50390.2,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
05309,73230.35,28800s (~8 hours),25200s (~7 hours),7200s (~2 hours)
05310,56825,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
05311,44128.9,18000s (~5 hours),16200s (~4.5 hours),7200s (~2 hours)
05312,47946.4,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
05313,48022.65,25200s (~7 hours),16200s (~4.5 hours),7200s (~2 hours)
05314,50175.7,23400s (~6.5 hours),21600s (~6 hours),9000s (~2.5 hours)
05315,42633.05,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
05316,57105.79999999999,25200s (~7 hours),23400s (~6.5 hours),7200s (~2 hours)
05317,38527.15,25200s (~7 hours),14400s (~4 hours),7200s (~2 hours)
05318,37337.4,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
05319,55448,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
05320,45734.55,21600s (~6 hours),21600s (~6 hours),9000s (~2.5 hours)
05321,39234.8,27000s (~7.5 hours),18000s (~5 hours),7200s (~2 hours)
05322,20104.15,19800s (~5.5 hours),12600s (~3.5 hours),3600s (~1 hours)
05323,65668.95,27000s (~7.5 hours),25200s (~7 hours),9000s (~2.5 hours)
05324,44148.25,25200s (~7 hours),16200s (~4.5 hours),7200s (~2 hours)
05325,29584.45,19800s (~5.5 hours),14400s (~4 hours),5400s (~1.5 hours)
05326,54061.7,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
05327,40861.95,18000s (~5 hours),18000s (~5 hours),7200s (~2 hours)
05328,49160.1,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
05329,63476.85,25200s (~7 hours),23400s (~6.5 hours),9000s (~2.5 hours)
05330,32261.1,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
05331,49665.65,25200s (~7 hours),23400s (~6.5 hours),9000s (~2.5 hours)
05332,71927.3,28800s (~8 hours),27000s (~7.5 hours),9000s (~2.5 hours)
05333,37291.15,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
05334,42099.29999999999,27000s (~7.5 hours),23400s (~6.5 hours),3600s (~1 hours)
05335,71525.2,28800s (~8 hours),27000s (~7.5 hours),7200s (~2 hours)
05336,57838.15,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
05337,41061.9,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
05338,62485.7,23400s (~6.5 hours),18000s (~5 hours),10800s (~3 hours)
05339,39685,21600s (~6 hours),21600s (~6 hours),7200s (~2 hours)
05340,40489.2,21600s (~6 hours),19800s (~5.5 hours),3600s (~1 hours)
05341,51274.95,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
05342,28389.45,19800s (~5.5 hours),18000s (~5 hours),3600s (~1 hours)
05343,39609.95,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
05344,51763.7,28800s (~8 hours),19800s (~5.5 hours),9000s (~2.5 hours)
